date,CSI300_Close,CSI1000_Close,LCVI_Close,SCGI_Close,WASI_Close,CSI300_PB,CSI1000_PB,LCVI_PB,SCGI_PB,WASI_PB
2017/9/20,3842.4353,7975.3898,7003.0017,6335.443,4661.6233,1.6583,3.3051,1.251,3.4313,2.1364
2017/9/21,3837.8176,7886.5153,7032.566,6268.8273,4631.5215,1.6621,3.2692,1.2611,3.3943,2.1295
2017/9/22,3837.7304,7849.7265,7055.7497,6240.2363,4619.7341,1.663,3.2533,1.2653,3.3782,2.126
2017/9/25,3817.7915,7731.7977,7037.532,6147.9776,4576.4413,1.6623,3.2047,1.2709,3.3317,2.1137
2017/9/26,3820.7816,7746.2385,7023.4462,6152.3779,4582.8136,1.6633,3.2103,1.2692,3.3495,2.1151
2017/9/27,3821.2,7810.234,7000.084,6206.7523,4603.4429,1.6598,3.2358,1.2622,3.3793,2.1205
2017/9/28,3822.5386,7768.3752,6979.4876,6181.0142,4595.0038,1.6596,3.2179,1.26,3.3647,2.1171
2017/9/29,3836.5013,7842.5861,6998.0239,6246.748,4621.7526,1.6619,3.2459,1.2593,3.3961,2.1254
2017/10/9,3882.2076,7941.1804,7078.5147,6293.8799,4675.0161,1.6765,3.2853,1.2689,3.4264,2.1459
2017/10/10,3889.8637,7994.4594,7086.7292,6339.8865,4697.5437,1.679,3.3084,1.2679,3.4495,2.1563
2017/10/11,3902.6868,7961.1104,7119.404,6287.8721,4694.0108,1.6851,3.2969,1.2746,3.4314,2.1572
2017/10/12,3912.9536,7940.1376,7154.2422,6279.2637,4693.2808,1.6858,3.2883,1.2752,3.4316,2.1557
2017/10/13,3921.0017,7972.4194,7147.2853,6321.4944,4712.6782,1.6862,3.3008,1.2715,3.4537,2.1622
2017/10/16,3913.4462,7819.5861,7162.1572,6197.8809,4664.9258,1.6885,3.2389,1.2784,3.3866,2.1471
2017/10/17,3913.0688,7805.0681,7172.8881,6199.4902,4663.1734,1.6853,3.2198,1.2757,3.3923,2.1444
2017/10/18,3944.1626,7730.2716,7252.1263,6161.3005,4657.9714,1.7012,3.1893,1.2934,3.3748,2.1469
2017/10/19,3931.2495,7656.0557,7254.0747,6118.5559,4626.4725,1.7013,3.1562,1.2969,3.347,2.1367
2017/10/20,3926.852,7751.428,7213.227,6162.1839,4652.4421,1.6972,3.1909,1.2881,3.3669,2.1443
2017/10/23,3930.7981,7793.5367,7196.3945,6203.631,4669.927,1.6942,3.2066,1.2812,3.3879,2.1475
2017/10/24,3959.3953,7752.9235,7269.8154,6181.6549,4674.4695,1.7046,3.184,1.2914,3.3567,2.1493
2017/10/25,3976.949,7799.7488,7287.9385,6211.8784,4701.6305,1.7048,3.1982,1.2875,3.3701,2.1554
2017/10/26,3993.5752,7830.1058,7293.5657,6218.121,4720.3985,1.7045,3.2024,1.2813,3.3331,2.1567
2017/10/27,4021.9676,7770.7127,7398.2065,6172.7774,4719.4875,1.7069,3.1704,1.2901,3.3022,2.1466
2017/10/30,4009.7218,7574.6548,7407.7639,6062.1359,4656.249,1.691,3.0736,1.2842,3.2133,2.1073
2017/10/31,4006.7179,7631.5334,7363.5172,6108.3466,4672.854,1.6627,3.09,1.2552,3.2134,2.0916
2017/11/1,3996.6221,7635.4351,7337.6548,6114.6544,4668.3505,1.6621,3.0929,1.2521,3.2143,2.0916
2017/11/2,3997.1343,7542.3547,7352.39,6059.7475,4642.4485,1.6599,3.0557,1.2527,3.1905,2.0804
2017/11/3,3992.6979,7476.981,7337.3862,6004.8002,4620.7182,1.6568,3.0297,1.2497,3.1599,2.0708
2017/11/6,4020.8896,7551.3531,7326.7596,6060.3285,4661.1561,1.6614,3.0601,1.2453,3.1907,2.0844
2017/11/7,4054.2465,7596.1679,7420.4788,6094.2035,4693.8075,1.6754,3.0787,1.2596,3.2046,2.1
2017/11/8,4048.0057,7617.5246,7407.4608,6107.4499,4697.6831,1.6729,3.0871,1.2547,3.2086,2.0985
2017/11/9,4075.8998,7656.668,7458.107,6148.23,4727.8854,1.6788,3.1032,1.2563,3.2294,2.1083
2017/11/10,4111.9112,7669.971,7527.1782,6172.5817,4753.887,1.6822,3.1094,1.2528,3.2384,2.1139
2017/11/13,4128.0733,7681.6349,7567.6301,6185.0609,4770.0459,1.6905,3.114,1.2617,3.2409,2.1225
2017/11/14,4099.351,7627.4935,7545.1201,6149.2159,4735.8962,1.6812,3.0894,1.2592,3.2181,2.1087
2017/11/15,4073.6696,7556.4211,7522.0664,6082.084,4697.459,1.669,3.0594,1.2541,3.1828,2.0908
2017/11/16,4105.0122,7535.5894,7579.1485,6092.9036,4710.5284,1.6727,3.0522,1.2533,3.1942,2.0922
2017/11/17,4120.8508,7272.656,7747.508,5911.6696,4638.7152,1.6859,2.9448,1.2803,3.1033,2.0691
2017/11/20,4143.8334,7292.456,7783.1347,5949.2064,4666.3182,1.6968,2.9541,1.2891,3.124,2.0807
2017/11/21,4217.7015,7289.3069,7945.8383,5948.7493,4707.0796,1.7164,2.9524,1.3026,3.1308,2.0946
2017/11/22,4227.5666,7297.3911,8012.4421,5947.5696,4710.7427,1.7305,2.9533,1.325,3.1231,2.1032
2017/11/23,4102.3966,7129.0547,7792.8795,5795.037,4585.8253,1.6879,2.8834,1.2974,3.0385,2.0516
2017/11/24,4104.2034,7139.5525,7810.619,5785.6607,4587.5722,1.6882,2.8876,1.2982,3.0305,2.0514
2017/11/27,4049.9475,7065.8401,7730.6436,5707.7126,4530.7548,1.6678,2.8562,1.2856,2.9898,2.027
2017/11/28,4055.8235,7176.9202,7665.6416,5797.0018,4569.0251,1.6656,2.9004,1.2736,3.034,2.0394
2017/11/29,4053.7529,7193.1197,7674.4451,5809.9387,4573.6531,1.6661,2.9096,1.2771,3.0411,2.0414
2017/11/30,4006.0993,7153.5725,7586.6787,5760.8854,4534.9359,1.6516,2.8925,1.2678,3.0137,2.0267
2017/12/1,3998.1365,7215.7755,7516.7466,5798.7557,4551.1012,1.6468,2.9171,1.2577,3.032,2.031
2017/12/4,4018.8571,7139.7488,7565.144,5760.1904,4537.3096,1.653,2.884,1.263,3.0152,2.0232
2017/12/5,4040.1704,6946.5567,7691.5946,5645.2885,4491.2536,1.6662,2.8064,1.284,2.9567,2.01
2017/12/6,4015.8211,7016.7644,7592.9953,5697.4386,4497.9069,1.6556,2.8332,1.2707,2.9811,2.0105
2017/12/7,3971.0569,7012.7074,7493.6649,5691.3471,4467.9414,1.6387,2.832,1.257,2.9748,1.9969
2017/12/8,4003.3792,7078.0006,7546.7383,5751.0999,4509.5484,1.6456,2.8561,1.2583,3.0071,2.0121
2017/12/11,4069.4997,7160.4254,7654.1684,5833.504,4570.1697,1.6751,2.9572,1.269,3.0494,2.0351
2017/12/12,4016.0163,7095.5946,7525.8909,5789.5975,4519.0509,1.6533,2.9291,1.2511,3.0234,2.0112
2017/12/13,4050.0927,7139.7185,7596.9946,5827.2968,4553.8555,1.6659,2.9474,1.2616,3.0454,2.0261
2017/12/14,4026.1516,7146.4493,7541.275,5828.8049,4544.1888,1.6562,2.9513,1.2537,3.0508,2.0216
2017/12/15,3980.8558,7122.7479,7445.4496,5804.0792,4508.2241,1.6404,2.9406,1.2407,3.0351,2.0056
2017/12/18,3985.2914,7075.8654,7482.5407,5758.4603,4495.9247,1.6441,2.9201,1.2473,3.0115,2.0027
2017/12/19,4035.3294,7115.8513,7607.8608,5798.3243,4538.7339,1.664,2.9378,1.2644,3.0318,2.0224
2017/12/20,4030.4898,7041.4998,7599.2042,5743.1413,4514.6474,1.6635,2.9077,1.2648,3.0093,2.0144
2017/12/21,4067.8485,7051.3389,7663.6603,5764.9492,4542.4238,1.6734,2.9135,1.27,3.0206,2.0246
2017/12/22,4054.5984,7037.3972,7631.5083,5766.4454,4533.5057,1.6695,2.9085,1.2673,3.0226,2.0219
2017/12/25,4041.5401,6940.511,7643.5035,5708.4488,4500.2376,1.6659,2.8704,1.2703,2.9959,2.0088
2017/12/26,4053.6224,6970.7456,7672.4724,5728.7779,4522.657,1.6756,2.8853,1.2803,3.004,2.0239
2017/12/27,3991.2075,6942.5392,7526.6171,5686.3368,4477.5067,1.656,2.8721,1.2655,2.9795,2.0073
2017/12/28,4018.8974,6956.4829,7546.0871,5686.3274,4499.8196,1.6675,2.8782,1.2703,2.9726,2.0177
2017/12/29,4030.8549,7017.3512,7563.1767,5727.8329,4522.7222,1.6732,2.8972,1.2766,2.9952,2.0268
2018/1/2,4087.4012,7092.0947,7718.7006,5792.264,4579.636,1.6943,2.9276,1.2869,3.2408,2.0498
2018/1/3,4111.3925,7159.8758,7711.1969,5855.2312,4612.8901,1.7038,2.9538,1.2879,3.2766,2.0641
2018/1/4,4128.8119,7174.865,7730.1435,5884.2341,4629.9289,1.7101,2.961,1.2907,3.2952,2.0714
2018/1/5,4138.7505,7176.8679,7788.4143,5890.7672,4636.9343,1.7147,2.9583,1.299,3.2935,2.0743
2018/1/8,4160.1595,7188.2906,7828.9701,5903.337,4654.6714,1.7201,2.9627,1.3025,3.3029,2.0811
2018/1/9,4189.2977,7176.7416,7867.9791,5904.5033,4668.9445,1.7255,2.958,1.3023,3.3076,2.0834
2018/1/10,4207.8132,7138.781,7963.4946,5868.1811,4664.7907,1.7378,2.94,1.3211,3.2837,2.0856
2018/1/11,4205.5863,7175.3982,7956.7167,5896.5778,4673.6481,1.7401,2.9532,1.3241,3.2966,2.0909
2018/1/12,4225.001,7127.828,8036.9337,5867.8369,4672.9302,1.7464,2.9344,1.333,3.2844,2.0913
2018/1/15,4225.2393,6929.3071,8152.7492,5752.5224,4616.8082,1.7513,2.8548,1.3515,3.2204,2.0736
2018/1/16,4258.473,6960.6772,8210.4047,5774.8149,4651.2195,1.763,2.8703,1.3596,3.2312,2.0884
2018/1/17,4248.1164,6942.863,8223.2334,5760.265,4640.868,1.7677,2.8635,1.3686,3.2227,2.0887
2018/1/18,4271.4168,6955.232,8311.8042,5776.2119,4659.5539,1.7897,2.8702,1.3963,3.234,2.1048
2018/1/19,4285.395,6938.3117,8327.2243,5752.5036,4662.1456,1.7997,2.8638,1.4061,3.2221,2.1098
2018/1/22,4336.5974,7014.5476,8402.2591,5834.8233,4707.6594,1.8104,2.8935,1.4088,3.2657,2.1228
2018/1/23,4382.6129,7019.9751,8532.1462,5841.4448,4738.2899,1.8463,2.8938,1.4499,3.2708,2.1491
2018/1/24,4389.8853,7072.4062,8524.7295,5886.5149,4757.4209,1.8449,2.9151,1.4461,3.2942,2.1536
2018/1/25,4365.0794,7062.6351,8465.3577,5867.5128,4738.2,1.8349,2.9098,1.4368,3.2817,2.1448
2018/1/26,4381.2996,7056.0133,8529.2793,5871.5894,4743.2999,1.8433,2.9056,1.4459,3.2651,2.1484
2018/1/29,4302.0181,6972.4791,8408.4849,5808.4025,4674.0651,1.82,2.8706,1.4352,3.2277,2.124
2018/1/30,4256.1021,6955.2425,8266.1408,5809.7205,4643.3824,1.7953,2.8632,1.4086,3.2258,2.1047
2018/1/31,4275.8986,6791.0094,8370.7248,5721.8917,4603.9187,1.8037,2.798,1.4238,3.1815,2.0908
2018/2/1,4245.8978,6506.4526,8424.2004,5555.7304,4504.2634,1.8027,2.6853,1.4411,3.0983,2.0611
2018/2/2,4271.2326,6487.8671,8468.2211,5553.0012,4511.7744,1.8131,2.6781,1.4491,3.0938,2.0667
2018/2/5,4274.1464,6461.8128,8570.849,5515.5601,4508.1151,1.8288,2.6661,1.4762,3.0742,2.0731
2018/2/6,4148.8856,6142.6681,8379.5371,5299.3807,4334.2159,1.7765,2.534,1.4416,2.9517,1.997
2018/2/7,4050.4972,6158.2574,8104.6457,5311.4736,4284.7319,1.7259,2.5375,1.3892,2.9501,1.9657
2018/2/8,4012.0472,6238.2209,7902.9028,5372.442,4284.2583,1.6921,2.5703,1.344,2.983,1.9511
2018/2/9,3840.6527,6053.0204,7551.8376,5213.9795,4124.0876,1.6235,2.4923,1.293,2.8901,1.8769
2018/2/12,3890.1046,6203.7517,7572.5297,5363.3145,4198.5447,1.6315,2.5534,1.2876,2.9739,1.9028
2018/2/13,3935.6324,6216.5101,7701.9411,5387.119,4230.0195,1.6512,2.5502,1.3083,2.991,1.9175
2018/2/14,3966.9614,6230.6628,7780.8582,5398.8928,4253.1452,1.6612,2.5548,1.3173,2.9972,1.9258
2018/2/22,4052.7332,6347.0825,7928.5394,5489.9933,4337.2092,1.6999,2.6022,1.3473,3.0491,1.9664
2018/2/23,4071.0889,6365.9164,7985.866,5493.2596,4354.7585,1.7092,2.6082,1.3568,3.0489,1.9756
2018/2/26,4118.4186,6507.128,8026.9933,5622.8598,4426.4939,1.7259,2.6646,1.3625,3.1201,2.0052
2018/2/27,4058.9806,6529.3803,7852.2555,5627.267,4394.6736,1.6958,2.6716,1.3308,3.1119,1.9846
2018/2/28,4023.6415,6563.8076,7748.3054,5637.7672,4380.6025,1.6757,2.6696,1.3109,3.0994,1.978
2018/3/1,4049.0863,6658.5782,7773.2674,5700.574,4420.9926,1.6819,2.7066,1.3113,3.1307,1.9922
2018/3/2,4016.461,6632.3713,7724.4136,5667.2236,4392.6286,1.6694,2.6953,1.303,3.1149,1.9798
2018/3/5,4018.097,6674.2773,7715.9161,5676.3111,4403.0184,1.6685,2.7121,1.3007,3.1199,1.983
2018/3/6,4066.5647,6735.8593,7796.8745,5739.2751,4454.8802,1.6842,2.739,1.3089,3.1529,2.0037
2018/3/7,4036.6536,6688.5451,7779.4358,5698.5743,4423.8789,1.6771,2.7075,1.3096,3.131,1.992
2018/3/8,4077.6001,6725.1826,7859.202,5716.8185,4461.4807,1.6857,2.7267,1.3125,3.1461,2.0051
2018/3/9,4108.8652,6837.1264,7882.6167,5811.0777,4510.6772,1.6948,2.7695,1.3146,3.192,2.0237
2018/3/12,4127.6662,6947.4602,7884.0013,5891.2137,4553.4736,1.6989,2.8121,1.3129,3.2309,2.0389
2018/3/13,4091.2533,6911.6657,7834.9851,5859.7848,4521.7447,1.6869,2.7961,1.3017,3.2068,2.0204
2018/3/14,4073.3447,6834.8354,7786.6726,5788.7683,4489.0511,1.6787,2.7674,1.2942,3.1736,2.0061
2018/3/15,4096.1627,6824.0515,7833.8602,5770.8628,4491.368,1.6845,2.762,1.2978,3.1637,2.0042
2018/3/16,4056.4226,6805.9256,7771.8582,5743.0546,4463.1689,1.6668,2.7529,1.2856,3.1521,1.99
2018/3/19,4074.2479,6820.5016,7807.0897,5754.1593,4477.2988,1.6735,2.7585,1.2911,3.1574,1.9967
2018/3/20,4077.7041,6822.2549,7822.2386,5775.0643,4486.0675,1.6802,2.7577,1.2998,3.1678,2.0036
2018/3/21,4061.0502,6771.0554,7790.8916,5724.022,4461.205,1.6723,2.7384,1.2938,3.1403,1.9926
2018/3/22,4020.349,6764.6898,7715.795,5690.2968,4435.6254,1.659,2.7347,1.2848,3.1174,1.9819
2018/3/23,3904.9355,6402.8929,7538.7448,5413.9271,4257.5483,1.6156,2.589,1.2559,2.9689,1.9076
2018/3/26,3879.893,6515.2508,7376.1719,5529.5579,4277.7449,1.5949,2.6293,1.2232,3.0232,1.9058
2018/3/27,3913.2689,6680.8436,7377.0036,5658.682,4347.2306,1.6034,2.6963,1.2279,3.09,1.9356
2018/3/28,3842.7155,6635.8731,7256.294,5609.1535,4293.6877,1.5737,2.6754,1.208,3.0571,1.9073
2018/3/29,3894.0498,6684.2753,7405.3926,5655.3574,4341.3845,1.5966,2.692,1.2307,3.0818,1.929
2018/3/30,3898.4977,6798.6684,7350.853,5746.2899,4376.2499,1.5908,2.7354,1.2187,3.1286,1.9361
2018/4/2,3886.9189,6835.8746,7307.1012,5760.8739,4378.5765,1.5814,2.7456,1.2067,3.1305,1.9318
2018/4/3,3862.4796,6769.558,7268.2817,5696.6545,4344.4897,1.5688,2.7169,1.1977,3.094,1.9162
2018/4/4,3854.8625,6708.9219,7265.5617,5640.3214,4327.071,1.5643,2.6948,1.1943,3.0761,1.9084
2018/4/9,3852.9292,6718.6493,7271.2903,5649.9901,4329.9234,1.5659,2.6984,1.1985,3.0761,1.9135
2018/4/10,3927.1729,6720.7737,7467.6855,5675.7843,4377.5354,1.6014,2.7011,1.2342,3.0943,1.9403
2018/4/11,3938.3434,6759.8118,7495.6726,5720.196,4396.2282,1.6101,2.7147,1.2444,3.119,1.9506
2018/4/12,3898.6354,6727.6447,7396.1443,5693.2188,4362.5282,1.59,2.7023,1.2254,3.1234,1.9335
2018/4/13,3871.1443,6721.6629,7342.0774,5669.0908,4341.2102,1.5792,2.6974,1.2157,3.0818,1.9222
2018/4/16,3808.863,6717.9311,7157.3015,5657.7655,4298.61,1.5483,2.6978,1.184,3.0802,1.8975
2018/4/17,3748.6412,6564.6919,7096.0283,5536.7272,4220.464,1.5276,2.6315,1.1745,3.0107,1.865
2018/4/18,3766.282,6661.2913,7138.8417,5607.5493,4258.0801,1.538,2.6688,1.1854,3.0381,1.8816
2018/4/19,3811.843,6677.09,7220.9174,5625.1975,4290.9286,1.5536,2.6747,1.1961,3.0516,1.8955
2018/4/20,3760.8543,6535.9633,7156.6731,5493.5101,4217.1011,1.5346,2.6151,1.1857,2.9985,1.8644
2018/4/23,3766.3257,6466.5186,7205.7059,5421.5879,4200.075,1.5371,2.5792,1.1918,2.9492,1.8576
2018/4/24,3843.4886,6606.5839,7358.231,5556.8379,4289.3938,1.5648,2.6327,1.2141,3.0208,1.8938
2018/4/25,3828.7015,6632.0186,7285.607,5560.3491,4287.7639,1.5529,2.6381,1.1994,3.0372,1.8877
2018/4/26,3755.4941,6510.5343,7160.8122,5458.3497,4208.0601,1.5294,2.5865,1.1849,2.9657,1.8532
2018/4/27,3756.8765,6517.0541,7142.5545,5481.246,4213.4125,1.5228,2.579,1.1794,2.957,1.8479
2018/5/2,3763.6461,6486.8143,7150.8632,5462.7661,4210.1133,1.5077,2.5757,1.1637,2.9414,1.8301
2018/5/3,3793.0001,6545.2741,7187.1018,5510.3009,4246.048,1.5167,2.598,1.1675,2.9667,1.844
2018/5/4,3774.5981,6531.2928,7134.0334,5487.5819,4234.8769,1.51,2.5938,1.1582,2.9555,1.8368
2018/5/7,3834.1877,6646.5838,7211.8453,5593.6307,4305.037,1.5317,2.6411,1.1709,3.0092,1.866
2018/5/8,3878.6767,6678.1447,7328.3332,5609.5764,4341.2048,1.5477,2.653,1.1849,3.027,1.8825
2018/5/9,3871.6152,6674.9094,7320.0896,5586.8058,4336.0363,1.5468,2.6528,1.186,3.0155,1.8818
2018/5/10,3893.0565,6703.211,7341.985,5608.4013,4356.6987,1.554,2.6659,1.1896,3.0266,1.8908
2018/5/11,3872.8383,6636.7666,7328.9715,5556.2029,4324.9802,1.5516,2.6401,1.1924,2.999,1.8815
2018/5/14,3909.2933,6591.7303,7409.1186,5507.942,4333.4393,1.5621,2.6242,1.2001,2.981,1.8853
2018/5/15,3924.0975,6661.1288,7402.7853,5565.564,4364.4527,1.5651,2.6529,1.1994,3.0104,1.8977
2018/5/16,3892.8442,6622.6414,7310.6189,5529.8211,4339.2378,1.55,2.6384,1.1838,2.9969,1.8858
2018/5/17,3864.0507,6591.255,7267.4345,5499.4848,4315.8224,1.5417,2.6252,1.1789,2.9807,1.8769
2018/5/18,3903.0637,6620.7747,7366.1278,5524.9338,4346.6182,1.5639,2.6376,1.2019,2.9951,1.8953
2018/5/21,3921.2421,6697.1442,7380.1412,5592.7289,4385.563,1.5679,2.6685,1.2013,3.0344,1.9096
2018/5/22,3906.2081,6724.3984,7313.5284,5617.6225,4388.905,1.5607,2.6834,1.1913,3.0509,1.9109
2018/5/23,3854.5825,6652.2924,7210.2194,5546.942,4336.5724,1.537,2.6557,1.1706,3.019,1.8858
2018/5/24,3827.217,6628.5024,7156.2116,5517.8277,4316.1762,1.5257,2.6481,1.1619,3.0037,1.8773
2018/5/25,3816.498,6541.4497,7155.4567,5430.3464,4289.1219,1.5243,2.6092,1.1628,2.9614,1.8697
2018/5/28,3833.2599,6490.4048,7182.1359,5391.2475,4282.5155,1.5269,2.5913,1.1634,2.9447,1.8667
2018/5/29,3804.0093,6436.7725,7153.7758,5343.4767,4247.8807,1.5176,2.5717,1.1601,2.9224,1.8541
2018/5/30,3723.3724,6232.4157,6995.8401,5207.4241,4135.8552,1.4844,2.4904,1.1344,2.8488,1.8059
2018/5/31,3802.3759,6315.1721,7135.4667,5277.9453,4210.9383,1.511,2.528,1.1527,2.8923,1.8378
2018/6/1,3770.5891,6243.7318,7104.9504,5198.6876,4170.235,1.5017,2.5007,1.1492,2.8585,1.8228
2018/6/4,3807.5781,6215.6085,7222.0827,5167.2867,4185.3093,1.5151,2.4923,1.1635,2.8496,1.8305
2018/6/5,3845.3164,6316.419,7252.2495,5253.7833,4240.9803,1.5266,2.5332,1.1666,2.898,1.8527
2018/6/6,3837.3511,6320.4738,7218.9088,5257.1607,4240.5291,1.5226,2.5391,1.1614,2.9093,1.8529
2018/6/7,3831.0128,6274.8838,7223.0706,5210.8121,4225.5526,1.5245,2.5225,1.165,2.8835,1.8489
2018/6/8,3779.6159,6205.9557,7115.5495,5157.8092,4176.1768,1.5042,2.4977,1.1489,2.8553,1.8363
2018/6/11,3779.9818,6151.9383,7156.1272,5114.4341,4160.5071,1.5366,2.5641,1.1491,2.8322,1.8296
2018/6/12,3825.9534,6199.1544,7224.9559,5174.5166,4202.9103,1.5526,2.5835,1.1607,2.8671,1.8503
2018/6/13,3788.3391,6092.3445,7199.5142,5103.6884,4150.5212,1.5403,2.5395,1.1571,2.8311,1.8306
2018/6/14,3773.3655,6060.1287,7199.5128,5069.7127,4134.0117,1.538,2.5264,1.1588,2.8118,1.8246
2018/6/15,3753.4338,5928.0725,7225.448,4973.8563,4085.3034,1.5375,2.4723,1.1669,2.762,1.8092
2018/6/19,3621.1166,5522.5286,7072.8432,4668.8753,3882.9806,1.4941,2.3038,1.1509,2.6023,1.7313
2018/6/20,3635.4436,5588.27,7040.1291,4726.1482,3910.804,1.494,2.3334,1.1424,2.6382,1.739
2018/6/21,3592.965,5456.9105,6998.3676,4626.1148,3845.9319,1.4792,2.2793,1.1373,2.5849,1.7126
2018/6/22,3608.9046,5541.3742,6988.3736,4687.1872,3882.4092,1.4841,2.3155,1.136,2.6231,1.7264
2018/6/25,3560.4777,5512.4331,6853.8304,4650.793,3846.6151,1.4635,2.3045,1.1155,2.6016,1.7101
2018/6/26,3531.1112,5558.7138,6748.8668,4684.9039,3846.6861,1.4488,2.3221,1.0977,2.6165,1.7069
2018/6/27,3459.2621,5508.9152,6621.5544,4628.54,3794.4735,1.4267,2.3018,1.0841,2.5778,1.6868
2018/6/28,3423.5255,5443.8491,6558.6429,4577.8149,3755.1617,1.4136,2.2757,1.0752,2.5539,1.6693
2018/6/29,3510.9845,5608.5358,6699.5559,4739.8564,3860.3372,1.4458,2.3457,1.0947,2.6426,1.713
2018/7/2,3407.9638,5538.0924,6428.6235,4677.128,3778.0198,1.4017,2.3186,1.1067,2.677,1.6735
2018/7/3,3409.2801,5601.5906,6447.7132,4716.8532,3802.338,1.4048,2.3437,1.1116,2.6927,1.684
2018/7/4,3363.7473,5500.6654,6390.211,4634.5169,3744.8972,1.3801,2.302,1.1054,2.6549,1.6599
2018/7/5,3342.4379,5352.6601,6416.017,4515.9631,3685.2029,1.3856,2.24,1.1131,2.5843,1.6397
2018/7/6,3365.1227,5374.5801,6466.3788,4519.6001,3706.1205,1.3947,2.2498,1.1198,2.5873,1.6487
2018/7/9,3459.1837,5487.5489,6656.641,4626.265,3798.1284,1.436,2.3001,1.1557,2.6506,1.6928
2018/7/10,3467.5155,5524.8023,6652.1002,4648.9961,3817.6416,1.4403,2.3165,1.1568,2.6685,1.7019
2018/7/11,3407.5297,5396.312,6544.1643,4548.636,3744.9268,1.4163,2.2635,1.1401,2.6146,1.6717
2018/7/12,3481.0559,5541.3602,6636.3994,4677.392,3836.9795,1.4479,2.3247,1.1625,2.6927,1.7138
2018/7/13,3492.6897,5561.6853,6624.017,4707.7521,3853.3783,1.4528,2.3347,1.1608,2.7121,1.7205
2018/7/16,3472.0859,5566.9595,6535.1719,4712.3945,3842.6481,1.4416,2.3369,1.1446,2.7131,1.7127
2018/7/17,3449.3773,5575.474,6492.4259,4708.4721,3834.3343,1.4333,2.3412,1.1365,2.7109,1.7083
2018/7/18,3431.3227,5544.5186,6464.869,4693.7004,3813.5347,1.4283,2.3264,1.1344,2.7039,1.7
2018/7/19,3428.343,5480.7672,6488.4412,4633.4441,3792.2334,1.425,2.2997,1.1336,2.6695,1.69
2018/7/20,3492.8938,5541.2117,6669.2203,4686.2142,3851.2965,1.4601,2.324,1.172,2.6951,1.723
2018/7/23,3525.7503,5582.307,6782.2238,4712.6818,3883.1899,1.4779,2.339,1.1927,2.7019,1.7391
2018/7/24,3581.7057,5672.2217,6873.9124,4776.4611,3945.4412,1.4985,2.376,1.2061,2.7388,1.7654
2018/7/25,3577.7522,5685.5862,6872.8978,4784.5174,3945.9419,1.4974,2.3802,1.2059,2.7438,1.7645
2018/7/26,3536.2456,5663.1777,6807.9469,4743.8128,3916.2287,1.483,2.3671,1.1965,2.7172,1.7503
2018/7/27,3521.2269,5630.2272,6773.8193,4720.6516,3898.2481,1.4785,2.3525,1.1933,2.7048,1.7434
2018/7/30,3515.0794,5549.0373,6840.1884,4637.554,3869.4643,1.4803,2.3184,1.2035,2.6549,1.7348
2018/7/31,3517.6568,5542.5434,6849.5686,4632.9325,3872.0117,1.485,2.3139,1.2097,2.6536,1.7372
2018/8/1,3447.3882,5456.2054,6702.08,4546.8106,3803.2568,1.4565,2.2764,1.1852,2.6025,1.7057
2018/8/2,3370.9579,5325.8014,6561.8643,4447.1108,3718.2967,1.4266,2.222,1.1631,2.5438,1.6686
2018/8/3,3315.2839,5255.6309,6493.257,4375.1953,3665.3598,1.4119,2.191,1.159,2.5026,1.6491
2018/8/6,3273.2728,5144.6419,6474.7801,4280.1816,3605.5606,1.3987,2.1437,1.1582,2.4454,1.625
2018/8/7,3368.8695,5279.6417,6670.2187,4382.0824,3704.8186,1.4378,2.1981,1.1904,2.5017,1.6688
2018/8/8,3314.5075,5191.7863,6582.4899,4297.3305,3647.8478,1.4185,2.1589,1.1781,2.4498,1.6439
2018/8/9,3397.5298,5307.9668,6718.2671,4418.0802,3733.9886,1.4465,2.2066,1.1952,2.5164,1.6783
2018/8/10,3405.0191,5342.0468,6699.8401,4450.6402,3749.0849,1.4449,2.2205,1.1884,2.5343,1.6813
2018/8/13,3390.3441,5369.1758,6631.9506,4480.3189,3748.4225,1.4351,2.2309,1.1747,2.5503,1.6777
2018/8/14,3372.9137,5351.0187,6595.5316,4454.1242,3734.0611,1.4316,2.2234,1.1728,2.5337,1.6731
2018/8/15,3291.976,5242.0865,6452.2535,4353.3478,3653.8096,1.4011,2.1737,1.1507,2.4653,1.6376
2018/8/16,3276.7276,5178.2374,6430.4711,4300.5295,3626.4409,1.3944,2.1464,1.1471,2.435,1.6252
2018/8/17,3229.6198,5084.207,6363.4617,4219.3613,3569.4824,1.3777,2.1063,1.1383,2.3859,1.6017
2018/8/20,3267.2498,5103.6343,6455.187,4212.9415,3598.0727,1.396,2.1114,1.1575,2.3848,1.616
2018/8/21,3326.6489,5162.0263,6552.9465,4272.0141,3650.4035,1.4166,2.1323,1.1699,2.4132,1.6368
2018/8/22,3307.9545,5102.3594,6543.5557,4213.3889,3620.1858,1.405,2.1121,1.1623,2.377,1.6214
2018/8/23,3320.0257,5133.3288,6555.5833,4250.1124,3638.2843,1.408,2.1231,1.1634,2.3898,1.6272
2018/8/24,3325.3347,5116.1391,6597.1634,4241.6386,3638.9517,1.4118,2.1102,1.1711,2.3757,1.6275
2018/8/27,3406.5735,5229.3611,6725.2224,4351.4713,3720.6677,1.4374,2.1529,1.187,2.4355,1.6585
