id,date,business_name,pzdm,name,settlement,opening,highest_price,lowest_price,today_close,clearing,ups_downs_1,ups_downs_2,turnover_hand,empty_plate,increase_decrease,turnover_volume,delivery_settlement_price
677371,20170609,F4,IF,IF1709,3499,3499,3535,3499,3529,3520.2,30,21.2,1503,7807,0,1587565740,0
677372,20170609,F4,IF,IF1712,3478.6,3484,3510,3483.4,3505,3497.8,26.4,19.2,329,1918,0,345331380,0
998903,20170612,F4,IF,IF,0,3553.2,3579.8,3542.2,3547.6,0,0,0,18797,40869,0,0,0
678384,20170612,F4,IF,IF1712,3497.8,3498,3526,3485.6,3494,3491.2,-3.8,-6.6,273,1962,0,286951500,0
678383,20170612,F4,IF,IF1709,3520.2,3522,3548.2,3509.6,3513.8,3514.2,-6.4,-6,1433,8140,0,1515292080,0
678382,20170612,F4,IF,IF1707,3547.6,3549.8,3571.4,3534.2,3539.4,3537.8,-8.2,-9.8,3497,8546,0,3724060200,0
678381,20170612,F4,IF,IF1706,3573,3570.8,3598,3562,3568,3566.2,-5,-6.8,13594,22221,0,14587922460,0
998950,20170613,F4,IF,IF,0,3545,3564.8,3534.2,3554,0,0,0,19338,40653,0,0,0
678447,20170613,F4,IF,IF1706,3566.2,3565,3588,3554.6,3576.2,3579.4,10,13.2,13392,19365,0,14343634680,0
678448,20170613,F4,IF,IF1707,3537.8,3537.2,3558.2,3526.6,3548.2,3551.2,10.4,13.4,4277,10723,0,4544851320,0
678449,20170613,F4,IF,IF1709,3514.2,3513.8,3535,3501.6,3523.8,3528.8,9.6,14.6,1435,8514,0,1515152820,0
678450,20170613,F4,IF,IF1712,3491.2,3485.8,3512,3480,3500,3505.2,8.8,14,234,2051,0,245516640,0
998996,20170614,F4,IF,IF,0,3548.2,3550.4,3504.8,3507.2,0,0,0,21851,40472,0,0,0
678994,20170614,F4,IF,IF1706,3579.4,3570,3573,3528.8,3532,3535,-47.4,-44.4,12903,14532,0,13739184300,0
678995,20170614,F4,IF,IF1707,3551.2,3545,3546.2,3501.2,3504,3507.4,-47.2,-43.8,7199,14877,0,7601930280,0
678996,20170614,F4,IF,IF1709,3528.8,3519,3520.4,3481.8,3482,3486.8,-46.8,-42,1407,8898,0,1476609120,0
678997,20170614,F4,IF,IF1712,3505.2,3500.4,3500.4,3458,3460,3461.8,-45.2,-43.4,343,2165,0,357533820,0
999042,20170615,F4,IF,IF,0,3505.4,3524.6,3486.4,3501.8,0,0,0,25368,40604,0,0,0
679695,20170615,F4,IF,IF1706,3535,3530,3550.8,3512.4,3524,3526.2,-11,-8.8,11443,7509,0,12116936580,0
679696,20170615,F4,IF,IF1707,3507.4,3501.8,3523.6,3485.6,3504.8,3501.6,-2.6,-5.8,11991,21487,0,12598864020,0
679697,20170615,F4,IF,IF1709,3486.8,3482,3503.6,3465.2,3486.2,3484.6,-0.6,-2.2,1574,9365,0,1644853500,0
679698,20170615,F4,IF,IF1712,3461.8,3464.6,3477,3440.8,3463.4,3459.4,1.6,-2.4,360,2243,0,373440420,0
999089,20170616,F4,IF,IF,0,3506,3515,3480.4,3482.4,0,0,0,20125,36055,0,0,0
680233,20170616,F4,IF,IF1706,3526.2,3529,3540.8,3520.2,3521,3520.67,-5.2,-5.53,6156,0,0,6515314800,0
680234,20170616,F4,IF,IF1707,3501.6,3508.8,3518.8,3483.2,3488,3494,-13.6,-7.6,12379,24123,0,13009901880,0
680235,20170616,F4,IF,IF1709,3484.6,3483,3499.6,3465.4,3467.6,3473.2,-17,-11.4,1191,9555,0,1244830980,0
680236,20170616,F4,IF,IF1712,3459.4,3466.2,3473.6,3446,3446.6,3452.2,-12.8,-7.2,399,2377,0,414153660,0
999136,20170619,F4,IF,IF,0,3491.6,3528.2,3487,3521.4,0,0,0,16362,38190,0,0,0
680771,20170619,F4,IF,IF1707,3494,3499.8,3538,3494.6,3530,3522.8,36,28.8,14329,25766,0,15134127480,0
680772,20170619,F4,IF,IF1708,3494,3477.6,3523.4,3477.6,3521,3512,27,18,404,398,0,425349000,0
680773,20170619,F4,IF,IF1709,3473.2,3470.6,3514.8,3470.6,3508.8,3500.4,35.6,27.2,1268,9642,0,1331395680,0
680774,20170619,F4,IF,IF1712,3452.2,3456.8,3489.2,3452,3480.4,3472.8,28.2,20.6,361,2384,0,376315920,0
999182,20170620,F4,IF,IF,0,3526,3536.4,3504.8,3511.6,0,0,0,14166,37706,0,0,0
681308,20170620,F4,IF,IF1707,3522.8,3535,3545.6,3513.4,3521,3518.8,-1.8,-4,12735,25333,0,13468566960,0
681309,20170620,F4,IF,IF1708,3512,3528.4,3534.2,3502,3505,3505.4,-7,-6.6,240,428,0,252902040,0
681310,20170620,F4,IF,IF1709,3500.4,3519.2,3523.6,3492.2,3497.2,3498,-3.2,-2.4,1048,9608,0,1102301700,0
681311,20170620,F4,IF,IF1712,3472.8,3493.6,3495.4,3464.6,3469,3469.2,-3.8,-3.6,143,2337,0,149182320,0
999230,20170621,F4,IF,IF,0,3531.8,3549,3504.4,3548.8,0,0,0,18210,39024,0,0,0
681834,20170621,F4,IF,IF1707,3518.8,3540.4,3558.4,3512.2,3558.4,3545.8,39.6,27,15813,26243,0,16768937160,0
681835,20170621,F4,IF,IF1708,3505.4,3527.2,3546.6,3501.2,3546,3537.6,40.6,32.2,502,566,0,530291220,0
681836,20170621,F4,IF,IF1709,3498,3517,3535,3492,3533.8,3523.8,35.8,25.8,1593,9797,0,1678975800,0
681837,20170621,F4,IF,IF1712,3469.2,3469,3506.8,3466.4,3505,3494.8,35.8,25.6,302,2418,0,315661740,0
999277,20170622,F4,IF,IF,0,3547.4,3596.8,3543.2,3552.2,0,0,0,20858,39838,0,0,0
682384,20170622,F4,IF,IF1707,3545.8,3556.2,3606,3552,3560.8,3576.2,15,30.4,17959,26878,0,19285806000,0
682385,20170622,F4,IF,IF1708,3537.6,3543,3593.8,3541,3547.8,3563.4,10.2,25.8,420,649,0,449567220,0
682386,20170622,F4,IF,IF1709,3523.8,3530.8,3584.4,3529,3540,3555,16.2,31.2,2063,9838,0,2202163140,0
682387,20170622,F4,IF,IF1712,3494.8,3505,3552.8,3502.8,3507.6,3525.4,12.8,30.6,417,2473,0,441265260,0
999324,20170623,F4,IF,IF,0,3555.4,3591.8,3534.8,3588.6,0,0,0,19680,39953,0,0,0
682921,20170623,F4,IF,IF1707,3576.2,3564,3600.8,3542.6,3597.4,3582,21.2,5.8,17224,26907,0,18415760820,0
682922,20170623,F4,IF,IF1708,3563.4,3552.8,3586.8,3527.8,3584,3569.4,20.6,6,582,823,0,620047140,0
682923,20170623,F4,IF,IF1709,3555,3537,3578.2,3522,3576,3561.4,21,6.4,1556,9765,0,1654391760,0
682924,20170623,F4,IF,IF1712,3525.4,3507.2,3552,3497.2,3544,3533.6,18.6,8.2,318,2458,0,335388060,0
999370,20170626,F4,IF,IF,0,3591.4,3641.4,3591.4,3638.6,0,0,0,18162,40313,0,0,0
683507,20170626,F4,IF,IF1707,3582,3599.8,3650,3599.8,3647.2,3641.4,65.2,59.4,15596,27127,0,16998532020,0
683508,20170626,F4,IF,IF1708,3569.4,3594.8,3639.4,3592.2,3632.6,3630.2,63.2,60.8,685,960,0,744333540,0
683509,20170626,F4,IF,IF1709,3561.4,3586.2,3629.4,3576,3627,3620.2,65.6,58.8,1630,9781,0,1766264580,0
683510,20170626,F4,IF,IF1712,3533.6,3554.6,3598.6,3553.8,3592,3589.2,58.4,55.6,251,2445,0,269576820,0
999418,20170627,F4,IF,IF,0,3636.6,3647.6,3620,3641.6,0,0,0,15386,39772,0,0,0
683984,20170627,F4,IF,IF1707,3641.4,3645.2,3656,3627.4,3650.4,3646.8,9,5.4,13273,26504,0,14490874320,0
683985,20170627,F4,IF,IF1708,3630.2,3633.2,3644.2,3618.6,3638,3634.6,7.8,4.4,437,1006,0,475732080,0
683986,20170627,F4,IF,IF1709,3620.2,3627.2,3637,3609,3629.4,3627.8,9.2,7.6,1371,9765,0,1488990060,0
683987,20170627,F4,IF,IF1712,3589.2,3592,3604,3582.8,3597.8,3596,8.6,6.8,305,2497,0,328599360,0
999465,20170628,F4,IF,IF,0,3636.6,3639.4,3612.4,3619.2,0,0,0,15640,40364,0,0,0
685191,20170628,F4,IF,IF1707,3646.8,3644.8,3648.4,3620,3627,3629,-19.8,-17.8,13648,26960,0,14881246680,0
685192,20170628,F4,IF,IF1708,3634.6,3626.2,3637.2,3611,3617.6,3621.8,-17,-12.8,613,1233,0,666841500,0
685193,20170628,F4,IF,IF1709,3627.8,3623,3628,3602.8,3607.8,3608.8,-20,-19,1062,9671,0,1151917680,0
685194,20170628,F4,IF,IF1712,3596,3592,3598,3569.2,3578.4,3579.2,-17.6,-16.8,317,2500,0,340962840,0
999513,20170629,F4,IF,IF,0,3630,3644.4,3619.8,3642.6,0,0,0,15498,40318,0,0,0
685270,20170629,F4,IF,IF1707,3629,3638.2,3651.4,3627.2,3649,3645.4,20,16.4,13717,26729,0,14977281180,0
685271,20170629,F4,IF,IF1708,3621.8,3626.6,3642.6,3617.6,3640.6,3633.2,18.8,11.4,460,1366,0,501052200,0
685272,20170629,F4,IF,IF1709,3608.8,3614.6,3636.2,3609.4,3634.8,3630.6,26,21.8,1087,9698,0,1181688360,0
685273,20170629,F4,IF,IF1712,3579.2,3587.8,3608.8,3580.8,3605.8,3601.2,26.6,22,234,2525,0,252199860,0
999559,20170630,F4,IF,IF,0,3625.2,3647.6,3622.6,3636.4,0,0,0,14683,40124,0,0,0
685807,20170630,F4,IF,IF1707,3645.4,3632,3655.4,3629,3642.6,3647.4,-2.8,2,12822,26259,0,13999348200,0
685808,20170630,F4,IF,IF1708,3633.2,3632.2,3645,3620,3635.8,3637.2,2.6,4,541,1504,0,588735120,0
685809,20170630,F4,IF,IF1709,3630.6,3618,3638,3613.8,3628.2,3630.8,-2.4,0.2,1130,9828,0,1228380840,0
685810,20170630,F4,IF,IF1712,3601.2,3585.8,3612.6,3585.8,3603.8,3604.8,2.6,3.6,190,2533,0,205113600,0
999606,20170703,F4,IF,IF,0,3639.8,3641.4,3605.4,3618.4,0,0,0,15245,40286,0,0,0
686343,20170703,F4,IF,IF1707,3647.4,3647,3648.4,3612,3625.8,3628.4,-21.6,-19,13307,26028,0,14483487720,0
686344,20170703,F4,IF,IF1708,3637.2,3636,3637.8,3602,3615.8,3618.2,-21.4,-19,540,1656,0,585892860,0
686345,20170703,F4,IF,IF1709,3630.8,3630,3633.6,3597.8,3608.4,3610.8,-22.4,-20,1076,9934,0,1165716840,0
686346,20170703,F4,IF,IF1712,3604.8,3606.6,3606.6,3574,3585,3584.4,-19.8,-20.4,322,2668,0,346547940,0
999652,20170704,F4,IF,IF,0,3619.4,3619.6,3576.6,3578.2,0,0,0,16512,40045,0,0,0
686882,20170704,F4,IF,IF1707,3628.4,3627,3627.2,3584.4,3587,3590.8,-41.4,-37.6,13850,25353,0,14955979620,0
686883,20170704,F4,IF,IF1708,3618.2,3613.6,3617.2,3571.2,3575.2,3576.8,-43,-41.4,920,1856,0,989779020,0
686884,20170704,F4,IF,IF1709,3610.8,3608.4,3609,3564.4,3566.8,3570,-44,-40.8,1356,10096,0,1456918200,0
686885,20170704,F4,IF,IF1712,3584.4,3580.8,3582.4,3537.6,3541.6,3543.2,-42.8,-41.2,386,2740,0,411586620,0
999700,20170705,F4,IF,IF,0,3583,3636.4,3580.8,3631.2,0,0,0,16589,40169,0,0,0
687415,20170705,F4,IF,IF1707,3590.8,3592.2,3646.8,3590.8,3640.8,3635.6,50,44.8,14242,25441,0,15448215060,0
687416,20170705,F4,IF,IF1708,3576.8,3574.8,3634.2,3574.8,3628,3622.2,51.2,45.4,809,1891,0,874197180,0
687417,20170705,F4,IF,IF1709,3570,3567.2,3625,3567.2,3618.6,3614.2,48.6,44.2,1229,10076,0,1325898720,0
687418,20170705,F4,IF,IF1712,3543.2,3541.6,3594.2,3541.6,3590.4,3583.2,47.2,40,309,2761,0,330503820,0
999747,20170706,F4,IF,IF,0,3626.8,3635,3596.4,3623.8,0,0,0,16528,40469,0,0,0
687951,20170706,F4,IF,IF1707,3635.6,3636.4,3645.4,3605.2,3633.2,3636,-2.4,0.4,14582,25628,0,15875364300,0
687952,20170706,F4,IF,IF1708,3622.2,3633.4,3633.4,3594,3620.4,3623,-1.8,0.8,529,1955,0,574002120,0
687953,20170706,F4,IF,IF1709,3614.2,3612,3622.6,3584,3613.4,3614,-0.8,-0.2,1147,10103,0,1241209080,0
687954,20170706,F4,IF,IF1712,3583.2,3586,3592.4,3556,3577.6,3585.8,-5.6,2.6,270,2783,0,289937460,0
999793,20170707,F4,IF,IF,0,3617.6,3624.2,3603.2,3616,0,0,0,14033,40155,0,0,0
688487,20170707,F4,IF,IF1707,3636,3627.2,3635.8,3613.2,3627.2,3630.4,-8.8,-5.6,12237,25148,0,13307514900,0
688488,20170707,F4,IF,IF1708,3623,3618.8,3620.4,3600,3615,3616,-8,-7,552,2070,0,597764100,0
688489,20170707,F4,IF,IF1709,3614,3602.2,3609.8,3590.4,3600,3604.8,-14,-9.2,1052,10140,0,1136313900,0
688490,20170707,F4,IF,IF1712,3585.8,3577.6,3579,3560,3575.2,3574.6,-10.6,-11.2,192,2797,0,205665060,0
999839,20170710,F4,IF,IF,0,3611,3636.2,3611,3620.8,0,0,0,14799,40712,0,0,0
689025,20170710,F4,IF,IF1707,3630.4,3622,3649.6,3621.2,3634,3637.2,3.6,6.8,12756,25170,0,13919033940,0
689026,20170710,F4,IF,IF1708,3616,3607.2,3633.6,3607.2,3617.8,3620.6,1.8,4.6,734,2352,0,797388000,0
689027,20170710,F4,IF,IF1709,3604.8,3600,3621.2,3597,3604,3606.8,-0.8,2,1057,10325,0,1144430880,0
689028,20170710,F4,IF,IF1712,3574.6,3570.6,3584.2,3566.2,3567.2,3575.4,-7.4,0.8,252,2865,0,270306720,0
999886,20170711,F4,IF,IF,0,3618.8,3676.4,3618.4,3647.6,0,0,0,19348,41042,0,0,0
689514,20170711,F4,IF,IF1707,3637.2,3631.8,3693,3631,3661.8,3672.4,24.6,35.2,16206,24684,0,17798616540,0
689515,20170711,F4,IF,IF1708,3620.6,3618,3674.4,3616.6,3644.4,3657.8,23.8,37.2,1109,2766,0,1212968100,0
689516,20170711,F4,IF,IF1709,3606.8,3604.2,3657.6,3602.8,3630,3641.8,23.2,35,1663,10676,0,1811819580,0
689517,20170711,F4,IF,IF1712,3575.4,3567.2,3620,3566,3594.2,3606.4,18.8,31,371,2916,0,400318620,0
999933,20170712,F4,IF,IF,0,3655.6,3662.2,3607.4,3623.6,0,0,0,19829,40423,0,0,0
690051,20170712,F4,IF,IF1707,3672.4,3669.2,3678.2,3620.6,3638.8,3634.6,-33.6,-37.8,16139,23563,0,17699544000,0
690052,20170712,F4,IF,IF1708,3657.8,3649,3660.8,3605,3622.8,3618.6,-35,-39.2,1487,3227,0,1623089820,0
690053,20170712,F4,IF,IF1709,3641.8,3631,3645.6,3586.6,3604.6,3600,-37.2,-41.8,1868,10698,0,2028233160,0
690054,20170712,F4,IF,IF1712,3606.4,3609,3609,3556,3572,3566.8,-34.4,-39.6,335,2935,0,360809760,0
999980,20170713,F4,IF,IF,0,3633.2,3665,3627.6,3663.6,0,0,0,18253,40566,0,0,0
691054,20170713,F4,IF,IF1707,3634.6,3648.6,3683,3642.6,3679.2,3672.8,44.6,38.2,14609,22643,0,16062395640,0
691055,20170713,F4,IF,IF1708,3618.6,3622.8,3664.4,3622.8,3661.2,3655.2,42.6,36.6,1840,3977,0,2013638880,0
691056,20170713,F4,IF,IF1709,3600,3612.2,3648,3609.8,3648,3639.6,48,39.6,1494,10968,0,1627927500,0
691057,20170713,F4,IF,IF1712,3566.8,3574.2,3608.8,3573.2,3605.4,3601.6,38.6,34.8,310,2978,0,334070640,0
1000029,20170714,F4,IF,IF,0,3660,3682.4,3648.8,3682.2,0,0,0,16390,40261,0,0,0
690577,20170714,F4,IF,IF1707,3672.8,3676,3700,3663.6,3698.8,3690.2,26,17.4,12753,21390,0,14079730980,0
690578,20170714,F4,IF,IF1708,3655.2,3670.4,3684.4,3647.4,3684.4,3673.2,29.2,18,1988,4693,0,2185942920,0
690579,20170714,F4,IF,IF1709,3639.6,3648,3664.8,3633.4,3664.2,3656.2,24.6,16.6,1353,11148,0,1480775160,0
690580,20170714,F4,IF,IF1712,3601.6,3608.6,3628,3595.6,3627.4,3619.8,25.8,18.2,296,3030,0,320378100,0
1000078,20170717,F4,IF,IF,0,3683.2,3691.8,3617,3634.2,0,0,0,22562,42106,0,0,0
691704,20170717,F4,IF,IF1707,3690.2,3700,3709.6,3630.2,3649.8,3659.6,-40.4,-30.6,16587,21061,0,18262010340,0
691705,20170717,F4,IF,IF1708,3673.2,3686.4,3693.2,3612,3634.6,3645.2,-38.6,-28,3173,6123,0,3478839540,0
691706,20170717,F4,IF,IF1709,3656.2,3664.2,3674.4,3600,3618.2,3632.8,-38,-23.4,2318,11768,0,2531604660,0
691707,20170717,F4,IF,IF1712,3619.8,3627.4,3640,3580,3590,3598.4,-29.8,-21.4,484,3154,0,524338320,0
1000125,20170718,F4,IF,IF,0,3636.6,3648.2,3605.4,3634.2,0,0,0,21659,40574,0,0,0
692242,20170718,F4,IF,IF1707,3659.6,3650.8,3665.2,3622.2,3650,3650.4,-9.6,-9.2,14786,17187,0,16181674080,0
692243,20170718,F4,IF,IF1708,3645.2,3623.4,3648,3606,3631.2,3633.8,-14,-11.4,4592,8311,0,5001657180,0
692244,20170718,F4,IF,IF1709,3632.8,3614.8,3637.4,3588.8,3623,3623,-9.8,-9.8,1879,11939,0,2039496180,0
692245,20170718,F4,IF,IF1712,3598.4,3591.2,3610,3569.8,3597.2,3596.6,-1.2,-1.8,402,3137,0,433383240,0
1000172,20170719,F4,IF,IF,0,3628,3749.4,3627.4,3715.2,0,0,0,25164,40813,0,0,0
692778,20170719,F4,IF,IF1707,3650.4,3643.6,3733.2,3643.6,3729.4,3716,79,65.6,14792,13085,0,16373439780,0
692779,20170719,F4,IF,IF1708,3633.8,3997,3997,3611.6,3720,3701.8,86.2,68,7736,12220,0,8535822360,0
692780,20170719,F4,IF,IF1709,3623,3623,3707.6,3622.8,3705.8,3687.6,82.8,64.6,2209,12299,0,2428641000,0
692781,20170719,F4,IF,IF1712,3596.6,3597,3677.4,3596.2,3674,3658.8,77.4,62.2,427,3209,0,465816300,0
1000218,20170720,F4,IF,IF,0,3711.4,3729.2,3705.8,3728.4,0,0,0,22561,40125,0,0,0
693255,20170720,F4,IF,IF1707,3716,3728.8,3747.8,3723.2,3747.2,3740.2,31.2,24.2,10047,6100,0,11251374480,0
693256,20170720,F4,IF,IF1708,3701.8,3721.8,3733,3708.2,3733,3726.6,31.2,24.8,10020,17736,0,11181525120,0
693257,20170720,F4,IF,IF1709,3687.6,3707.6,3725,3697.2,3721.8,3718.2,34.2,30.6,2094,13025,0,2329627800,0
693258,20170720,F4,IF,IF1712,3658.8,3674.4,3695,3668.4,3695,3689.2,36.2,30.4,400,3264,0,441654660,0
1000266,20170721,F4,IF,IF,0,3727.6,3729.2,3702.8,3709.4,0,0,0,18532,37523,0,0,0
693855,20170721,F4,IF,IF1707,3740.2,3744.8,3748.8,3734,3738,3737.27,-2.2,-2.93,4843,0,0,5434063020,0
693856,20170721,F4,IF,IF1708,3726.6,3731.4,3735,3709,3716,3719,-10.6,-7.6,11521,20787,0,12873268860,0
693857,20170721,F4,IF,IF1709,3718.2,3717.2,3724,3696.6,3703,3705.2,-15.2,-13,1728,13340,0,1924937040,0
693858,20170721,F4,IF,IF1712,3689.2,3691.2,3699,3666.8,3676,3677.6,-13.2,-11.6,440,3396,0,486400200,0
1000313,20170724,F4,IF,IF,0,3709.2,3737.6,3699.8,3725.4,0,0,0,15060,39328,0,0,0
694395,20170724,F4,IF,IF1708,3719,3717.8,3747,3708,3733,3735.8,14,16.8,12829,22268,0,14355292500,0
694396,20170724,F4,IF,IF1709,3705.2,3699.8,3734.6,3695.2,3722.4,3724.2,17.2,19,1589,13516,0,1772595180,0
694397,20170724,F4,IF,IF1712,3677.6,3673.4,3698,3665.4,3689.2,3690.6,11.6,13,554,3456,0,612378240,0
694398,20170724,F4,IF,IF1803,3677.6,3649.6,3675.8,3645.6,3669.2,3669.2,-8.4,-8.4,88,88,0,96702000,0
1000362,20170725,F4,IF,IF,0,3723.2,3728.6,3690.4,3697.4,0,0,0,15215,39811,0,0,0
694933,20170725,F4,IF,IF1708,3735.8,3731.4,3736.8,3697.8,3704.8,3704.4,-31,-31.4,12790,22344,0,14262157080,0
694934,20170725,F4,IF,IF1709,3724.2,3722.4,3726.4,3688.2,3695.4,3693.4,-28.8,-30.8,1759,13810,0,1955946060,0
694935,20170725,F4,IF,IF1712,3690.6,3689.2,3691.8,3653.2,3661,3658.2,-29.6,-32.4,519,3474,0,571343940,0
694936,20170725,F4,IF,IF1803,3669.2,3670.6,3670.6,3630,3640.6,3637.2,-28.6,-32,147,183,0,160854900,0
1000410,20170726,F4,IF,IF,0,3706.2,3711.2,3661.6,3675.2,0,0,0,16712,40694,0,0,0
695422,20170726,F4,IF,IF1708,3704.4,3714.4,3720.4,3669.4,3684,3680.2,-20.4,-24.2,14047,22821,0,15562520100,0
695423,20170726,F4,IF,IF1709,3693.4,3700,3709.4,3658.4,3670.8,3667.8,-22.6,-25.6,2102,14128,0,2320475820,0
695424,20170726,F4,IF,IF1712,3658.2,3672.6,3673.4,3626.8,3639,3635.4,-19.2,-22.8,389,3507,0,425852280,0
695425,20170726,F4,IF,IF1803,3637.2,3649.4,3652.2,3603,3610.4,3608.4,-26.8,-28.8,174,238,0,189393120,0
1000457,20170727,F4,IF,IF,0,3679,3695.8,3650.8,3682.6,0,0,0,15379,40375,0,0,0
696006,20170727,F4,IF,IF1708,3680.2,3687.6,3704.6,3658,3690.6,3694.4,10.4,14.2,13168,22503,0,14538459300,0
696007,20170727,F4,IF,IF1709,3667.8,3671,3693.8,3649.8,3680.6,3684,12.8,16.2,1665,14090,0,1833249480,0
696008,20170727,F4,IF,IF1712,3635.4,3636,3655.8,3614.2,3644.4,3649,9,13.6,418,3520,0,455630220,0
696009,20170727,F4,IF,IF1803,3608.4,3610,3633.4,3588.4,3618.2,3622.4,9.8,14,128,262,0,138631500,0
1000503,20170728,F4,IF,IF,0,3679,3703,3676.8,3700.2,0,0,0,13310,39756,0,0,0
696530,20170728,F4,IF,IF1708,3694.4,3687,3712,3684,3708.4,3706.8,14,12.4,11619,22029,0,12902556060,0
696531,20170728,F4,IF,IF1709,3684,3675.2,3701.6,3674.4,3698,3696.6,14,12.6,1287,13960,0,1425188880,0
696532,20170728,F4,IF,IF1712,3649,3643.8,3667,3638,3661.6,3659.4,12.6,10.4,340,3525,0,373083960,0
696533,20170728,F4,IF,IF1803,3622.4,3616.2,3640,3615.2,3637.2,3633.4,14.8,11,64,242,0,69755760,0
1000549,20170731,F4,IF,IF,0,3704,3726,3689.6,3714.6,0,0,0,12931,40249,0,0,0
697019,20170731,F4,IF,IF1708,3706.8,3712.2,3735,3696.6,3722.2,3724.6,15.4,17.8,11347,22289,0,12651930000,0
697020,20170731,F4,IF,IF1709,3696.6,3699.8,3724.2,3688.2,3712.8,3715.6,16.2,19,1146,14146,0,1275215100,0
697021,20170731,F4,IF,IF1712,3659.4,3669,3686.6,3653.8,3678,3679.6,18.6,20.2,328,3530,0,361496880,0
697022,20170731,F4,IF,IF1803,3633.4,3638.6,3663.4,3629.4,3654.8,3658.2,21.4,24.8,110,284,0,120403380,0
1000594,20170801,F4,IF,IF,0,3719,3743,3716,3740.8,0,0,0,13732,40187,0,0,0
697554,20170801,F4,IF,IF1708,3724.6,3726.6,3752,3724.2,3748.8,3742.8,24.2,18.2,11942,22218,0,13401793680,0
697555,20170801,F4,IF,IF1709,3715.6,3715.4,3740,3713.8,3739.4,3731.2,23.8,15.6,1345,14081,0,1505099280,0
697556,20170801,F4,IF,IF1712,3679.6,3682.4,3705.4,3679.6,3701.6,3695.6,22,16,358,3588,0,396798120,0
697557,20170801,F4,IF,IF1803,3658.2,3659.6,3681.2,3656.6,3678,3672.4,19.8,14.2,87,300,0,95839620,0
1000643,20170802,F4,IF,IF,0,3739.2,3761.6,3736.8,3745,0,0,0,14556,40918,0,0,0
698093,20170802,F4,IF,IF1708,3742.8,3748,3771,3744.6,3753.4,3752,10.6,9.2,12223,22579,0,13773966960,0
698094,20170802,F4,IF,IF1709,3731.2,3735,3759,3735,3743.4,3741.2,12.2,10,1703,14274,0,1914031680,0
698095,20170802,F4,IF,IF1712,3695.6,3705.6,3725,3701,3705.2,3706.8,9.6,11.2,432,3657,0,481022160,0
698096,20170802,F4,IF,IF1803,3672.4,3686.6,3703.8,3680,3684.6,3685.6,12.2,13.2,198,408,0,219252660,0
1000691,20170803,F4,IF,IF,0,3743.6,3749,3704.4,3708,0,0,0,16064,40775,0,0,0
698631,20170803,F4,IF,IF1708,3752,3752,3758,3712.2,3715.8,3721.4,-36.2,-30.6,13094,22067,0,14673267840,0
698632,20170803,F4,IF,IF1709,3741.2,3739.6,3746.6,3702.8,3706.6,3712.2,-34.6,-29,2316,14537,0,2586836580,0
698633,20170803,F4,IF,IF1712,3706.8,3703.8,3711.8,3672,3673.2,3677.6,-33.6,-29.2,474,3711,0,524934120,0
698634,20170803,F4,IF,IF1803,3685.6,3684.2,3696.6,3651.4,3653.6,3659.2,-32,-26.4,180,460,0,198255600,0
1000740,20170804,F4,IF,IF,0,3711.4,3723.8,3682.6,3683,0,0,0,14999,40849,0,0,0
699220,20170804,F4,IF,IF1708,3721.4,3719.6,3733.6,3691,3692,3706.2,-29.4,-15.2,12544,22105,0,13984569120,0
699221,20170804,F4,IF,IF1709,3712.2,3709.8,3722,3680.2,3680.2,3695.8,-32,-16.4,1835,14441,0,2040087900,0
699222,20170804,F4,IF,IF1712,3677.6,3682.2,3687.6,3648.2,3649,3663.4,-28.6,-14.2,469,3801,0,516539940,0
699223,20170804,F4,IF,IF1803,3659.2,3656.8,3664.8,3626,3626,3641,-33.2,-18.2,151,502,0,165295140,0
1000787,20170807,F4,IF,IF,0,3689.2,3715.6,3675,3705.4,0,0,0,14754,40552,0,0,0
699697,20170807,F4,IF,IF1708,3706.2,3697.6,3725.4,3683.4,3715,3717.6,8.8,11.4,12410,21422,0,13790929920,0
699698,20170807,F4,IF,IF1709,3695.8,3685,3714,3672,3702,3706.2,6.2,10.4,1816,14742,0,2011543800,0
699699,20170807,F4,IF,IF1712,3663.4,3651.4,3680,3640,3672.2,3675.4,8.8,12,417,3870,0,457887120,0
699700,20170807,F4,IF,IF1803,3641,3627.2,3653.6,3617.2,3649.6,3648.8,8.6,7.8,111,518,0,121071360,0
1000833,20170808,F4,IF,IF,0,3708.2,3716.8,3696.8,3707,0,0,0,12595,40545,0,0,0
700234,20170808,F4,IF,IF1708,3717.6,3717.2,3726.8,3705.4,3717.4,3715.8,-0.2,-1.8,10628,21171,0,11847377640,0
700235,20170808,F4,IF,IF1709,3706.2,3703.4,3716,3695,3703,3704.2,-3.2,-2,1431,14863,0,1590206400,0
700236,20170808,F4,IF,IF1712,3675.4,3675.2,3683.2,3665,3674.6,3672,-0.8,-3.4,442,3962,0,487148940,0
700237,20170808,F4,IF,IF1803,3648.8,3647,3659.8,3640.6,3645.6,3647.4,-3.2,-1.4,94,549,0,102937020,0
1000878,20170809,F4,IF,IF,0,3708.4,3718.8,3692.8,3705,0,0,0,13443,40525,0,0,0
700596,20170809,F4,IF,IF1708,3715.8,3717.8,3728.8,3701.4,3715,3718.4,-0.8,2.6,10907,20521,0,12159681780,0
700597,20170809,F4,IF,IF1709,3704.2,3702.6,3718.6,3691,3703.2,3708.2,-1,4,2038,15359,0,2265431580,0
